Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
a6aca58a3edafcc2,3,FAIL,14,13.71,"disconnected, rules"
b9f806a3aba3a370,5,FAIL,27,13.24,"disconnected, rules"
6663c8ddf3565b3f,5,FAIL,67,26.41,rules
df855ae9d3a12db5,2,FAIL,23,17.93,rules
fea07309116da353,3,FAIL,20,14.04,"intersecting, rules"
10aae2671ff44dc2,5,FAIL,32,13.63,rules
b40b772a9ef00980,1,FAIL,12,12.72,rules
cf9dfd87180659b,4,FAIL,7,16.52,None
c2f1726c32030b96,2,FAIL,10,15.42,rules
51b9bb5cdf4abfef,3,FAIL,36,15.29,intersecting
820399c7eebb39c2,3,FAIL,20,15.77,"disconnected, intersecting, rules"
58fff3d41575caab,4,FAIL,14,10.64,rules
fed3e5eff97750d6,2,FAIL,20,17.14,rules
fa1114b465eb178,2,FAIL,21,15.60,"intersecting, rules"
611f87b14c17edb2,4,FAIL,10,13.68,rules
d182949e859cba4f,2,FAIL,17,18.80,rules
cdb63ede036474c5,4,FAIL,32,18.74,"disconnected, rules"
851fd63e172dbba0,4,FAIL,28,17.25,"start/end, rules"
4de04b3c4d15b5d5,3,FAIL,8,9.94,rules
95916b71a3f794ff,2,FAIL,15,13.23,"disconnected, rules"
e960398c9fbd29fe,3,FAIL,10,12.78,rules
9a5dbca10f5418db,2,FAIL,7,13.64,rules
857ae50f99d9f3ac,2,FAIL,17,14.31,"disconnected, rules"
a2106593071eb66a,4,FAIL,7,14.17,None
95fc27b34533357d,5,FAIL,23,12.96,"start/end, intersecting, rules"
27a3f4a05594287b,2,FAIL,15,12.96,rules
8676d8ef338255d2,4,FAIL,20,15.53,rules
519594536d60e115,2,FAIL,12,13.43,"disconnected, intersecting, rules"
cecbbabf056d148c,3,FAIL,15,15.10,"disconnected, rules"
9cddf98975ee77a2,3,FAIL,20,15.61,rules
969355c609397327,4,FAIL,24,12.24,"intersecting, rules"
92e56e8b713d5c9d,5,FAIL,13,13.75,None
13363083e52f42ac,5,FAIL,27,14.75,rules
d22b1d7fd116be8b,3,FAIL,23,15.19,"disconnected, intersecting, rules"
1bf8d47b32b9b719,3,FAIL,7,25.44,None
d170cc270db4f272,1,FAIL,15,12.74,rules
8f1f819d287a3bb2,4,FAIL,3,22.57,None
e10bd3e5d6963967,3,FAIL,11,13.77,None
5b6ee1f3e4e114a7,3,FAIL,20,18.81,"disconnected, rules"
2691c37dd4b921ae,4,FAIL,25,13.53,rules
1d13ef360a0d5ca5,1,FAIL,25,13.25,"intersecting, rules"
1f85eacd72d02d23,5,FAIL,21,19.13,rules
9b274fcf3ed44212,1,FAIL,17,19.01,rules
